function_path,type,type_name
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jacobi_dual_same_edwards(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jacobi_quartic_edge_values(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jacobi_to_edwards_affine_s_canonical_zero(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jacobi_to_edwards_affine_s_zero(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jacobi_to_edwards_affine_y_zero_when_s_sq_one(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jq_edge_case_values(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_jq_four_torsion_images(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_mdouble_invsqrt_a_minus_d_bounded_51(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_midouble_invsqrt_a_minus_d_bounded_51(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_minvsqrt_one_plus_d_bounded_51(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_odd_is_slot_in_coset(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_partial_count_full(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_spec_lizard_fe_bytes_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_spec_lizard_fe_bytes_injective(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_sqrt_id_limbs_bounded_52(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_lemmas/lemmas/lemma_zero_limbs_bounded(),3,lemma
"probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/&RistrettoPoint#RistrettoPoint<(u8,/[FieldElement;/8])>#elligator_ristretto_flavor_inverse()",4,helper_exec
"probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/&RistrettoPoint#RistrettoPoint<(u8,/[[u8;/32];/8])>#decode_253_bits()",4,helper_exec
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/&RistrettoPoint#RistrettoPoint<Option<[u8;/16]>>#lizard_decode_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/&RistrettoPoint#RistrettoPoint<[EdwardsPoint;/4]>#xcoset4(),4,helper_exec
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/RistrettoPoint#RistrettoPoint<[JacobiPoint;/4]>#to_jacobi_quartic_ristretto(),4,helper_exec
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/RistrettoPoint<&[u8;/16]>#lizard_encode_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/RistrettoPoint<&[u8;/32]>#encode_253_bits(),4,helper_exec
probe:curve25519-dalek/4.1.3/lizard_ristretto/lizard/RistrettoPoint<&[u8;/32]>#from_uniform_bytes_single_elligator(),4,helper_exec
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_decode_ristretto_none(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_decode_ristretto_sound(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_decode_ristretto_witness(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_decode_sound(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_roundtrip(),3,lemma
probe:curve25519-dalek/4.1.3/lizard_specs/specs/lemma_lizard_roundtrip_ristretto(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb0(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb1(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb2(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb3(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb4(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb_X(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_limb_base(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_plus_fits_u64(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_plus_version_is_spec(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_plus_version_is_spec_aux(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_plus_version_rec_is_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_rec_version_is_exec(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_at_versions_equivalent(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_plus_ver_div_mod(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_shift_mod(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_load8_shift_mod_aux(),3,lemma
probe:curve25519-dalek/4.1.3/load8_lemmas/field_lemmas/lemmas/lemma_spec_load8_at_fits_u64(),3,lemma
probe:curve25519-dalek/4.1.3/mask_lemmas/common_lemmas/lemmas/lemma_low_bits_mask_increases(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery/&MontgomeryPoint#MontgomeryPoint<&[bool]>#mul_bits_be(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&MontgomeryPoint#MontgomeryPoint<[u8;/32]>#as_bytes(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&MontgomeryPoint#MontgomeryPoint<[u8;/32]>#to_bytes(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&MontgomeryPoint#MontgomeryPoint<u8>#to_edwards(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&MontgomeryPoint#Mul<&Scalar>#mul(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&ProjectivePoint#ProjectivePoint<MontgomeryPoint>#as_affine(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/&Scalar#Mul<&MontgomeryPoint>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#ConstantTimeEq<&MontgomeryPoint>#ct_eq(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#Default<MontgomeryPoint>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#Hash<&H>#hash(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#Identity<MontgomeryPoint>#identity(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#MontgomeryPoint<[u8;/32]>#mul_clamped(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#MulAssign<&Scalar>#mul_assign(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#PartialEq<&MontgomeryPoint>#eq(),2,uncalled_original
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint#Zeroize#zeroize(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint<&Scalar>#mul_base(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/MontgomeryPoint<[u8;/32]>#mul_base_clamped(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/ProjectivePoint#ConditionallySelectable<&ProjectivePoint>#conditional_select(),2,uncalled_original
probe:curve25519-dalek/4.1.3/montgomery/ProjectivePoint#Default<ProjectivePoint>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/montgomery/ProjectivePoint#Identity<ProjectivePoint>#identity(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/differential_add_and_double(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery/elligator_encode(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_bridge_local_pow2_m(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_canonical_montgomery_lift_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_canonical_scalar_mul_u_coord_reduced(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_canonical_sqrt_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_edwards_basepoint_maps_to_montgomery_basepoint(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_elligator_never_minus_one(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_eps_when_d_is_minus_one(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_field_sqrt_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_inv_preserves_non_qr(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_a_neg_is_neg_a(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_a_value(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_add_identity(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_add_identity_left(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_add_inverse(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_add_u_coord_reduced(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_add_zero_point_doubles_to_infinity(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_scalar_mul_add(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_scalar_mul_double(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_scalar_mul_one(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_scalar_mul_succ(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_montgomery_scalar_mul_zero_point_closed(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_nonsquare_branch_r_sq(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_p_gt_small(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_projective_represents_implies_u_coordinate(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_u_coordinate_scalar_mul_canonical_lift_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_curve_lemmas/lemmas/lemma_xdbl_degenerate_gives_w_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_lemmas/lemmas/lemma_ladder_invariant_swap(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_lemmas/lemmas/lemma_rr_equals_radix_squared(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_lemmas/lemmas/lemma_zero_limbs_is_zero(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_chain_exp_is_l_minus_2(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_exponent_chain_implies_montgomery_inverse(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_montgomery_mul_exponent_add(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_montgomery_square_exponent_double(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_pow2_chain_multipliers(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_pow_chain_lemmas/lemmas/lemma_square_multiply_exponent_compose(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_bounded_product_satisfies_input_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_canonical_product_satisfies_canonical_bound(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_carry8_bound(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_carry_shift_to_nat(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_identity_array_satisfies_canonical_bound(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_identity_array_satisfies_input_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_l_limb4_is_pow2_44(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_montgomery_reduce_post_sub(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_montgomery_reduce_pre_sub(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_mul_internal_limbs_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_part1_correctness(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_part1_sum_divisible_by_pow2_52(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_part2_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_r4_bound_from_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_two_l_div_pow2_208_eq_pow2_45(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_lemmas/scalar_lemmas_/lemmas/lemma_u128_truncate_and_mask(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part1_chain_lemmas/scalar_lemmas_/lemmas/lemma_n_times_l_expansion(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part1_chain_lemmas/scalar_lemmas_/lemmas/lemma_part1_chain_divisibility(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part1_chain_lemmas/scalar_lemmas_/lemmas/lemma_part1_telescoping_expansion(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part1_chain_lemmas/scalar_lemmas_/lemmas/lemma_poly_mul_5x5_decomposition(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part2_chain_lemmas/scalar_lemmas_/lemmas/lemma_part2_carry_cancellation(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_reduce_part2_chain_lemmas/scalar_lemmas_/lemmas/lemma_part2_chain_quotient(),3,lemma
probe:curve25519-dalek/4.1.3/montgomery_specs/specs/lemma_x25519_basepoint_u_is_9(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_basepoint_table_select(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_edwards_scalar_mul_signed_of_scalar_mul(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_even_sum_up_to_correct(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_even_sum_up_to_step_even(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_even_sum_up_to_step_odd(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_odd_sum_up_to_canonical(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_odd_sum_up_to_correct(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_pippenger_partial_step_even(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_pippenger_partial_step_odd(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_pippenger_sum_correct(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_pippenger_sum_correct_signed(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_radix16_even_scalar_step(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_radix16_odd_scalar_step(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_radix16_even_odd(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_select_is_signed_scalar_mul(),3,lemma
probe:curve25519-dalek/4.1.3/mul_base_lemmas/edwards_lemmas/lemmas/lemma_select_projective_is_signed_scalar_mul(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_m(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_commutative_8_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_3_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_4_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_5_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_6_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_7_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_distributive_8_terms(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_le(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_lt(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_quad_prod(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_si_vi_and_reorder(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_mul_w0_and_reorder(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_nat_distributive(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/common_lemmas/lemmas/lemma_product_square_factorize(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/field_lemmas/lemmas/lemma_mul_boundary(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/field_lemmas/lemmas/lemma_mul_c_i_0_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/field_lemmas/lemmas/lemma_mul_c_i_shift_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/field_lemmas/lemmas/lemma_mul_term_product_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/mul_lemmas/field_lemmas/lemmas/lemma_mul_value(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_digit_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_even_step(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_high_bits_zero(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_odd_step(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_width_properties(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_window_no_overflow(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_naf_wrapping_sub_correct(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_reconstruct_split(),3,lemma
probe:curve25519-dalek/4.1.3/naf_lemmas/scalar_lemmas_/lemmas/lemma_reconstruct_zero_extend(),3,lemma
probe:curve25519-dalek/4.1.3/negate_lemmas/field_lemmas/lemmas/lemma_neg(),3,lemma
probe:curve25519-dalek/4.1.3/negate_lemmas/field_lemmas/lemmas/lemma_neg_no_underflow(),3,lemma
probe:curve25519-dalek/4.1.3/negate_lemmas/field_lemmas/lemmas/proof_negate(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_add_affine_niels_completed_valid(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_add_projective_niels_completed_valid(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_cancel_z_from_ratios(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_projective_affine_product_factor(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_projective_product_factor(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_segre_t_derivation(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_sub_affine_niels_completed_valid(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_sub_projective_niels_completed_valid(),3,lemma
probe:curve25519-dalek/4.1.3/niels_addition_correctness/edwards_lemmas/lemmas/lemma_sub_via_negation(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_bezout_identity(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_absorption(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_absorption_factorial(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_divisible_by_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_expansion_mod_p(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_factorial_relation(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_n_1(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_prime_divisibility_helper(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_sum_excess_zero(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_binomial_theorem(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_cancellation_mod_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_common_divisor_divides_gcd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_coprime_div_cancel(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_divides_linear_combo(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_divides_linear_combo_sub(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_divisor_of_odd_is_odd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_euclid_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_euclid_prime_helper(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_euler_criterion(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_extended_gcd_is_gcd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_factorial_coprime_to_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_factorial_positive(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_fermat_cancellation(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_fermat_little_theorem(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_fermat_strong(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_divides_both(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_mod_noop(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_positive(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_pow2_odd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_symmetric(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_gcd_with_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mod_difference_zero(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mod_inverse_correct(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mod_is_zero_when_divisible(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mod_sub_eq(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mod_sub_eq_implies_zero(),3,lemma
